# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8142at33634	Complete	QPGO01000015_1	482159	483190	-	206.4	225	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	QPGO01000030_1	435771	437264	-	254.8	237	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Complete	QPGO01000085_1	276535	277932	+	581.0	331	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	QPGO01000342_1	10429	11643	+	155.3	220	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	QPGO01000158_1	68002	69580	+	613.7	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	QPGO01000008_1	62755	63907	-	335.3	303	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	QPGO01000069_1	325515	326944	+	396.3	319	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Complete	QPGO01000246_1	40749	42662	+	739.5	515	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Duplicated	QPGO01000091_1	318689	320551	-	427.3	384	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
9939at33634	Duplicated	QPGO01000092_1	318336	320157	+	375.6	380	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	QPGO01000430_1	6282	7420	-	297.4	251	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Missing
10799at33634	Complete	QPGO01000125_1	126542	128192	-	567.5	349	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	QPGO01000099_1	180217	182385	-	574.9	378	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Missing
12249at33634	Complete	QPGO01000139_1	159200	160921	+	482.6	355	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	QPGO01000004_1	552550	553521	-	209.6	216	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	QPGO01000273_1	75363	76592	-	665.8	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	QPGO01000029_1	113756	115609	+	609.1	529	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	QPGO01000203_1	44197	45792	-	389.6	338	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	QPGO01000034_1	540734	541966	-	285.3	239	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	QPGO01000015_1	447375	449010	+	249.2	298	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	QPGO01000041_1	424475	431633	+	373.0	299	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	QPGO01000008_1	564141	564965	-	328.1	199	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	QPGO01000022_1	378937	380031	+	289.4	195	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	QPGO01000178_1	27324	28589	-	528.8	351	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Duplicated	QPGO01000219_1	82548	83941	+	238.5	201	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
13832at33634	Duplicated	QPGO01000232_1	73239	74650	-	215.8	206	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	QPGO01000038_1	270582	271998	+	426.9	320	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	QPGO01000008_1	207765	208840	+	422.4	266	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	QPGO01000005_1	380809	381837	+	285.1	214	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	QPGO01000029_1	535149	536077	+	358.8	194	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	QPGO01000051_1	186764	187489	-	264.3	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	QPGO01000016_1	559926	561287	+	417.8	301	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Duplicated	QPGO01000351_1	32045	33344	+	392.6	289	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15827at33634	Duplicated	QPGO01000222_1	56446	57746	+	372.8	298	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	QPGO01000185_1	121355	122413	-	352.4	250	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	QPGO01000010_1	305988	306859	-	173.0	153	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	QPGO01000042_1	85109	86855	-	394.9	381	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	QPGO01000122_1	244617	245811	-	299.8	234	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	QPGO01000033_1	197732	198466	-	194.3	173	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Fragmented	QPGO01000097_1	123873	124316	-	191.9	119	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	QPGO01000021_1	496472	497260	+	200.5	184	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	QPGO01000017_1	88593	89372	+	285.3	215	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	QPGO01000229_1	56490	57801	+	221.6	278	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	QPGO01000040_1	370256	371037	-	97.9	85	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	QPGO01000113_1	184800	186425	-	372.9	397	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	QPGO01000082_1	314024	314971	-	314.6	247	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	QPGO01000315_1	33195	35682	+	435.3	468	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	QPGO01000202_1	46882	47745	-	327.5	245	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	QPGO01000087_1	180650	181294	-	190.8	135	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	QPGO01000123_1	118406	119593	-	523.2	345	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	QPGO01000079_1	179231	180143	+	262.6	220	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	QPGO01000090_1	25405	26022	-	292.9	185	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Fragmented	QPGO01000119_1	57712	58366	+	176.7	160	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Fragmented	QPGO01000139_1	175612	176067	-	100.6	75	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	QPGO01000017_1	50621	51073	-	180.4	124	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Complete	QPGO01000111_1	194108	194646	+	251.6	167	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Duplicated	QPGO01000036_1	244060	244410	-	104.0	79	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
24919at33634	Duplicated	QPGO01000036_1	285580	285930	+	104.0	79	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Missing
25189at33634	Missing
26150at33634	Duplicated	QPGO01000035_1	186449	187246	-	176.5	176	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26150at33634	Duplicated	QPGO01000035_1	183915	184514	-	159.0	147	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	QPGO01000030_1	572037	572485	+	192.3	98	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Duplicated	QPGO01000052_1	49433	49888	+	212.7	132	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26307at33634	Duplicated	QPGO01000331_1	26069	26523	+	204.6	132	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	QPGO01000075_1	256705	257214	+	137.6	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Missing
27409at33634	Complete	QPGO01000013_1	317222	317754	+	161.8	127	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	QPGO01000070_1	67525	67908	-	90.4	110	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	QPGO01000138_1	178682	179134	-	190.0	132	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Missing
28445at33634	Complete	QPGO01000044_1	286198	286702	+	114.4	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	QPGO01000022_1	378069	378446	-	110.4	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
