# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
6981at33634	Duplicated	scaffold300_size490046	307242	310549	-	1137.3	787	https://www.orthodb.org/v10?query=6981at33634	Exportin-1
6989at33634	Complete	scaffold196_size304054	97683	100259	+	627.8	554	https://www.orthodb.org/v10?query=6989at33634	Pescadillo homolog
7485at33634	Complete	scaffold178_size795848	41672	43694	+	368.1	334	https://www.orthodb.org/v10?query=7485at33634	RNA helicase
8142at33634	Complete	scaffold449_size76078	39030	40533	+	207.6	195	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	scaffold66_size693783	271671	273620	-	258.7	288	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Complete	scaffold171_size496807	244160	245536	-	599.1	338	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	scaffold415_size105007	96367	97609	-	149.1	202	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	scaffold30_size1839819	849715	851148	-	578.1	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Fragmented	scaffold186_size574618	330556	331635	+	217.9	233	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	scaffold31_size457105	256526	258068	+	374.4	303	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Complete	scaffold121_size385013	52966	55824	-	727.3	539	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	scaffold29_size1339158	167214	168869	-	352.3	298	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Duplicated	scaffold314_size569245	347308	349076	-	303.8	274	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10123at33634	Duplicated	scaffold14_size2522936|	2196610	2198438	-	281.6	248	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Complete	scaffold84_size1198557	1087569	1088918	+	701.5	351	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	scaffold15_size1195317	1078224	1080099	-	536.1	358	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	scaffold173_size409206	65219	67225	+	540.6	370	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	scaffold50_size1076052	986345	987481	-	368.3	262	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	scaffold172_size315296	308587	310546	+	464.8	361	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	scaffold20_size643067	511408	512319	-	214.5	217	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	scaffold27_size899298	709803	711222	-	682.0	375	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	scaffold74_size335078	70708	72552	-	596.4	493	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	scaffold59_size999685	651265	652725	+	380.9	323	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	scaffold52_size687078	181290	182982	-	286.7	235	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Duplicated	scaffold72_size891351	17994	19511	+	197.2	234	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
12693at33634	Duplicated	scaffold156_size385039	20467	22264	-	183.9	225	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	scaffold13_size664574	599981	601453	+	409.5	305	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	scaffold374_size175640	135753	136580	-	313.2	186	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	scaffold62_size550535	210557	211634	+	342.9	222	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	scaffold100_size425774	58920	60526	-	502.5	333	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	scaffold22_size1075405	88954	90073	+	202.5	179	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	scaffold48_size790669	629965	631717	-	507.8	331	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	scaffold79_size432996	372594	373675	+	431.8	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	scaffold217_size200555	157518	158559	-	162.7	167	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	scaffold135_size786999	170356	171329	-	357.5	194	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	scaffold85_size492450	221668	222408	-	307.8	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	scaffold32_size1035870	463626	464982	+	412.9	326	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	scaffold427_size81841	68612	69908	-	411.0	293	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	scaffold56_size883888	584339	585498	-	354.3	236	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	scaffold370_size115695	26403	27155	+	186.3	188	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	scaffold52_size687078	194576	196778	-	382.4	420	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	scaffold73_size651028	313508	314610	-	302.1	256	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	scaffold507_size121398	1645	2491	-	185.3	160	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	scaffold183_size469198	301457	302488	-	225.6	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	scaffold18_size1287306	1013282	1014248	+	214.5	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	scaffold649_size39223	37930	38837	-	283.4	216	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	scaffold175_size403523	202210	204540	-	313.6	372	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	scaffold98_size484710	237997	238566	-	122.3	103	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	scaffold79_size432996	259462	261423	+	364.4	426	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	scaffold63_size1124630	638263	639403	+	323.7	246	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	scaffold258_size225298	131241	134051	+	480.6	494	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	scaffold126_size770990	602778	603975	-	335.3	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	scaffold103_size603235	299100	299654	-	186.8	135	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	scaffold37_size854255	117185	118569	-	481.6	335	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	scaffold190_size407806	359938	360900	+	244.8	233	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	scaffold79_size432996	320719	321529	+	313.4	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	scaffold59_size999685	249983	250801	+	307.0	224	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	scaffold575_size48980	21691	22611	-	185.3	141	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	scaffold767_size29025	26109	26912	+	166.0	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Complete	scaffold6_size974155	615782	616415	-	269.0	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	scaffold109_size879770	486171	486527	-	109.1	81	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	scaffold44_size824116	593535	593930	+	169.2	100	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	scaffold197_size192998	45972	47083	+	215.8	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	scaffold171_size496807	284611	285575	+	178.0	171	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	scaffold114_size475150	104327	104789	-	203.3	107	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	scaffold125_size483819	178181	178733	+	230.4	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	scaffold320_size133159	46755	47209	-	122.6	74	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	scaffold58_size654149	422596	423603	+	155.5	167	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	scaffold90_size604671	163843	164355	+	171.5	126	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	scaffold267_size214906	13509	13991	+	195.6	134	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	scaffold30_size1839819	1758025	1758528	+	193.9	140	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	scaffold59_size999685	201284	202089	-	137.7	156	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	scaffold178_size795848	100948	101724	+	134.0	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	scaffold58_size654149	117213	117674	+	96.0	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
