# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
302at33634	Missing
3892at33634	Complete	AGNL01038080_1	357	2768	-	603.9	568	https://www.orthodb.org/v10?query=3892at33634	SDA1 family protein
4148at33634	Complete	AGNL01012916_1	3912	6463	+	680.2	490	https://www.orthodb.org/v10?query=4148at33634	Eukaryotic translation initiation factor 5B
4166at33634	Duplicated	AGNL01015133_1	4030	6045	-	527.3	347	https://www.orthodb.org/v10?query=4166at33634	EF-hand domain
4166at33634	Duplicated	AGNL01016948_1	1302	2435	+	520.8	357	https://www.orthodb.org/v10?query=4166at33634	EF-hand domain
4406at33634	Complete	AGNL01048992_1	493	1917	-	231.8	235	https://www.orthodb.org/v10?query=4406at33634	WD40-repeat-containing domain
5074at33634	Complete	AGNL01013675_1	838	2597	+	500.3	405	https://www.orthodb.org/v10?query=5074at33634	Glycerol kinase
5144at33634	Complete	AGNL01002519_1	253	1599	+	614.5	380	https://www.orthodb.org/v10?query=5144at33634	Signal recognition particle 54 kDa protein
5145at33634	Complete	AGNL01003326_1	7902	8945	-	457.0	279	https://www.orthodb.org/v10?query=5145at33634	pre-mRNA-processing factor 17
5578at33634	Complete	AGNL01039294_1	1559	3529	-	709.6	375	https://www.orthodb.org/v10?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5960at33634	Complete	AGNL01024013_1	4648	6959	+	730.4	500	https://www.orthodb.org/v10?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
5964at33634	Complete	AGNL01003248_1	1582	3156	-	408.2	391	https://www.orthodb.org/v10?query=5964at33634	Alpha-1,3-glucosyltransferase
6366at33634	Complete	AGNL01048734_1	11116	12815	-	783.0	452	https://www.orthodb.org/v10?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6436at33634	Complete	AGNL01004200_1	1171	2844	-	736.7	408	https://www.orthodb.org/v10?query=6436at33634	RNA helicase
6684at33634	Complete	AGNL01007119_1	1029	2893	+	651.6	442	https://www.orthodb.org/v10?query=6684at33634	T-complex protein 1 subunit alpha
6933at33634	Complete	AGNL01048377_1	416	1959	+	542.7	343	https://www.orthodb.org/v10?query=6933at33634	Nucleolar protein NOP5
6981at33634	Complete	AGNL01022752_1	7150	10488	+	1154.4	845	https://www.orthodb.org/v10?query=6981at33634	Exportin-1
6989at33634	Complete	AGNL01017633_1	1142	2885	+	610.3	430	https://www.orthodb.org/v10?query=6989at33634	Pescadillo homolog
7485at33634	Complete	AGNL01018818_1	31	1839	-	405.6	333	https://www.orthodb.org/v10?query=7485at33634	RNA helicase
8142at33634	Complete	AGNL01050198_1	4197	5077	-	225.1	201	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	AGNL01001524_1	5945	7581	+	291.2	276	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Complete	AGNL01000742_1	2051	3304	-	595.0	338	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	AGNL01048518_1	16286	17542	+	113.8	193	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	AGNL01002713_1	3491	5036	+	590.3	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Fragmented	AGNL01018885_1	1904	2785	+	189.3	192	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	AGNL01049627_1	546	2085	+	393.8	330	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Complete	AGNL01017072_1	8291	11176	+	715.7	547	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Fragmented	AGNL01047589_1	4442	6076	+	294.9	262	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	AGNL01010593_1	8269	9907	-	335.6	279	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Complete	AGNL01045209_1	975	2204	-	700.8	351	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	AGNL01004331_1	6207	7898	-	567.2	352	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	AGNL01045212_1	1831	3241	+	496.2	302	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	AGNL01002540_1	602	1758	+	362.3	264	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	AGNL01020263_1	2106	3649	-	486.9	339	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	AGNL01047589_1	12861	13810	+	219.4	223	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	AGNL01002288_1	2252	3472	+	685.7	377	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	AGNL01005284_1	817	3339	+	580.5	595	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	AGNL01018462_1	2697	4435	-	365.7	308	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	AGNL01018937_1	659	1720	-	255.1	219	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	AGNL01010601_1	6074	7776	+	259.7	288	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	AGNL01047418_1	2759	4398	-	451.9	351	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	AGNL01021463_1	379	1064	+	332.9	190	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	AGNL01018403_1	4760	6089	+	328.6	221	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	AGNL01003901_1	609	2391	-	487.0	349	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	AGNL01010317_1	1482	2400	-	228.2	173	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	AGNL01018536_1	1431	3337	-	458.7	326	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Fragmented	AGNL01018134_1	1382	2034	+	202.6	144	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	AGNL01010152_1	7061	7937	-	269.1	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	AGNL01046076_1	1978	2963	+	364.2	202	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	AGNL01044704_1	943	2568	+	306.1	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	AGNL01015256_1	7419	9026	-	420.3	324	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	AGNL01046461_1	6439	7662	-	409.6	293	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	AGNL01019026_1	3064	4107	-	353.0	254	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Fragmented	AGNL01048145_1	668	1078	+	163.5	123	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	AGNL01048720_1	2036	3857	-	391.7	390	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	AGNL01044405_1	8303	9459	-	303.4	217	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	AGNL01046640_1	4406	5155	-	194.3	172	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	AGNL01019885_1	8012	8760	-	217.1	160	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	AGNL01046994_1	2692	3489	+	219.8	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	AGNL01046691_1	8502	9299	+	295.9	220	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	AGNL01011286_1	246	1937	-	280.3	298	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	AGNL01015510_1	6037	6792	-	120.9	102	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	AGNL01018649_1	851	2647	+	366.7	388	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	AGNL01017538_1	5205	6314	-	326.4	244	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	AGNL01048341_1	3861	7108	+	505.7	477	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	AGNL01010472_1	11359	12311	-	336.2	244	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	AGNL01019300_1	4818	5360	+	187.3	135	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	AGNL01004256_1	1582	2882	+	491.4	335	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	AGNL01010651_1	6345	7359	-	244.4	218	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Duplicated	AGNL01009782_1	2755	4512	-	312.1	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22080at33634	Duplicated	AGNL01046380_1	5189	6821	+	288.9	162	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	AGNL01002536_1	9263	10178	+	306.2	226	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	AGNL01010921_1	1861	2826	-	184.2	143	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Missing
23923at33634	Complete	AGNL01047599_1	6179	6782	+	270.0	167	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	AGNL01035254_1	698	2545	+	105.7	78	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	AGNL01015620_1	2710	3422	+	168.9	101	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	AGNL01035238_1	170	478	-	173.3	102	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	AGNL01003824_1	361	1134	+	173.6	174	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	AGNL01047646_1	6331	6998	-	153.2	109	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	AGNL01045535_1	3437	4182	-	229.4	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	AGNL01002815_1	4434	5378	+	133.1	92	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	AGNL01018578_1	2797	3612	+	157.6	191	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	AGNL01026412_1	10630	11142	+	171.7	126	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	AGNL01007475_1	2248	2559	-	133.4	77	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	AGNL01021377_1	23407	23943	+	202.4	142	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	AGNL01010664_1	6063	6689	+	138.8	140	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	AGNL01048291_1	2008	2564	+	125.8	103	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	AGNL01018349_1	202	615	+	99.7	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
