# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5074at33634	Duplicated	KV784389_1	543092	544711	-	554.4	418	https://www.orthodb.org/v10?query=5074at33634	Glycerol kinase
5074at33634	Duplicated	KV784360_1	1562107	1563879	-	553.6	417	https://www.orthodb.org/v10?query=5074at33634	Glycerol kinase
5144at33634	Complete	KV784357_1	1755359	1757108	-	654.4	426	https://www.orthodb.org/v10?query=5144at33634	Signal recognition particle 54 kDa protein
5145at33634	Duplicated	KV784354_1	1828035	1829858	+	461.1	290	https://www.orthodb.org/v10?query=5145at33634	pre-mRNA-processing factor 17
5145at33634	Duplicated	KV784426_1	48463	50163	-	394.1	252	https://www.orthodb.org/v10?query=5145at33634	pre-mRNA-processing factor 17
5578at33634	Complete	KV784359_1	2006802	2008455	+	712.1	374	https://www.orthodb.org/v10?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5960at33634	Duplicated	KV784353_1	1644324	1646706	-	674.6	501	https://www.orthodb.org/v10?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
5960at33634	Duplicated	KV784469_1	38897	41287	-	674.3	501	https://www.orthodb.org/v10?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
5964at33634	Complete	KV784380_1	155589	157115	+	411.5	411	https://www.orthodb.org/v10?query=5964at33634	Alpha-1,3-glucosyltransferase
6366at33634	Duplicated	KV784363_1	107313	108809	+	764.3	451	https://www.orthodb.org/v10?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6366at33634	Duplicated	KV784361_1	1674385	1675881	+	763.9	451	https://www.orthodb.org/v10?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6436at33634	Duplicated	KV784391_1	472155	473645	+	733.4	422	https://www.orthodb.org/v10?query=6436at33634	RNA helicase
6436at33634	Duplicated	KV784358_1	1068820	1070310	+	733.2	421	https://www.orthodb.org/v10?query=6436at33634	RNA helicase
6684at33634	Complete	KV784353_1	1528112	1529770	-	660.1	436	https://www.orthodb.org/v10?query=6684at33634	T-complex protein 1 subunit alpha
6933at33634	Duplicated	KV784353_1	718851	720503	+	560.9	349	https://www.orthodb.org/v10?query=6933at33634	Nucleolar protein NOP5
6933at33634	Duplicated	KV784354_1	226380	228032	-	560.9	349	https://www.orthodb.org/v10?query=6933at33634	Nucleolar protein NOP5
6981at33634	Complete	KV784358_1	1127209	1130796	-	1251.3	869	https://www.orthodb.org/v10?query=6981at33634	Exportin-1
6989at33634	Complete	KV784361_1	83308	85343	+	674.4	558	https://www.orthodb.org/v10?query=6989at33634	Pescadillo homolog
7485at33634	Complete	KV784353_1	2028917	2030869	+	382.0	338	https://www.orthodb.org/v10?query=7485at33634	RNA helicase
8142at33634	Complete	KV784357_1	443089	444087	-	221.4	230	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Duplicated	KV784401_1	430433	432683	-	245.8	237	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8760at33634	Duplicated	KV784359_1	960326	962494	-	245.7	238	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Duplicated	KV784380_1	442182	443949	+	589.2	338	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
8842at33634	Duplicated	KV784378_1	269320	271096	+	589.2	338	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Duplicated	KV784361_1	690414	691748	-	151.7	199	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9201at33634	Duplicated	KV784468_1	28537	29874	-	148.8	198	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	KV784360_1	2567430	2569456	-	579.6	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	KV784353_1	1280901	1282145	+	360.9	297	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Duplicated	KV784361_1	2686986	2688922	+	369.1	331	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9413at33634	Duplicated	KV784386_1	5053	6982	+	368.3	331	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Duplicated	KV784358_1	1491971	1494886	+	746.3	588	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9731at33634	Duplicated	KV784447_1	96023	99054	+	725.4	588	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	KV784361_1	1096406	1098239	+	441.0	397	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Duplicated	KV784357_1	1141023	1142687	+	267.4	281	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10123at33634	Duplicated	KV784402_1	110644	111930	+	244.7	243	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Duplicated	KV784527_1	48	1547	-	689.6	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10425at33634	Duplicated	KV784360_1	1643575	1645165	-	689.3	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	KV784429_1	152677	154290	+	524.7	347	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	KV784357_1	664940	667204	+	538.6	373	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Duplicated	KV784369_1	90106	91254	-	352.9	277	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12069at33634	Duplicated	KV784371_1	637525	638679	+	352.8	277	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Duplicated	KV784393_1	108510	110333	-	497.3	376	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12249at33634	Duplicated	KV784357_1	1936071	1937903	+	479.7	399	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Duplicated	KV784361_1	2233723	2234752	+	240.5	224	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12363at33634	Duplicated	KV784363_1	711127	712156	+	239.6	216	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	KV784353_1	1905814	1907013	-	670.0	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	KV784354_1	1047534	1049357	-	605.0	458	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Duplicated	KV784358_1	2841735	2843567	-	386.6	342	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12626at33634	Duplicated	KV784392_1	184151	185994	+	386.3	342	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Duplicated	KV784363_1	1499749	1500960	-	291.8	237	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12684at33634	Duplicated	KV784355_1	3375718	3376929	+	291.0	237	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	KV784382_1	485684	487405	+	211.5	287	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Duplicated	KV784361_1	670217	672205	+	505.7	383	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13102at33634	Duplicated	KV784468_1	7917	9506	+	487.4	337	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Duplicated	KV784357_1	564860	565693	-	316.7	189	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13476at33634	Duplicated	KV784403_1	266745	267419	-	314.6	179	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Duplicated	KV784391_1	500697	501662	-	336.6	225	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13537at33634	Duplicated	KV784358_1	1099214	1100180	-	326.5	225	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	KV784359_1	48167	50209	-	540.1	360	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	KV784355_1	3325012	3326838	-	235.1	202	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	KV784356_1	2135412	2137560	-	359.6	319	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Duplicated	KV784377_1	330052	331262	+	418.3	267	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15177at33634	Duplicated	KV784370_1	893346	894562	+	411.8	267	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Duplicated	KV784356_1	1832630	1833636	-	272.0	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15216at33634	Duplicated	KV784362_1	882750	883750	-	268.1	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	KV784363_1	1365795	1366905	-	348.2	191	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	KV784354_1	2562221	2562940	-	306.4	209	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	KV784355_1	2420650	2422257	+	423.4	297	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Duplicated	KV784404_1	50374	51783	-	417.3	293	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15827at33634	Duplicated	KV784359_1	1662262	1663671	-	416.1	286	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	KV784361_1	1125030	1126103	+	344.9	242	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	KV784355_1	2130957	2131898	+	183.7	182	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Duplicated	KV784359_1	1847042	1849014	+	407.0	394	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17057at33634	Duplicated	KV784404_1	248433	250267	+	405.3	394	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	KV784357_1	1451742	1452767	-	297.0	235	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Duplicated	KV784356_1	2403299	2404161	-	188.7	162	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
17887at33634	Duplicated	KV784362_1	1425629	1426498	-	188.4	162	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	KV784375_1	584682	585362	-	216.1	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Duplicated	KV784356_1	2092543	2093361	+	214.8	183	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18429at33634	Duplicated	KV784362_1	1123646	1124464	+	214.5	183	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Duplicated	KV784353_1	213188	214555	+	321.7	321	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18432at33634	Duplicated	KV784376_1	643873	645234	-	321.4	298	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	KV784365_1	1196721	1199163	+	339.0	360	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Duplicated	KV784358_1	1804489	1805157	-	125.7	111	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19366at33634	Duplicated	KV784398_1	50677	51156	-	118.9	106	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Duplicated	KV784421_1	95932	97563	-	372.1	324	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19836at33634	Duplicated	KV784365_1	1423011	1424735	-	369.1	323	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	KV784353_1	979796	980866	+	333.8	258	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Duplicated	KV784378_1	73022	75160	+	353.0	415	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20044at33634	Duplicated	KV784380_1	247513	249654	+	351.6	425	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	KV784359_1	1048222	1049281	-	342.7	247	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Duplicated	KV784359_1	1775117	1775844	-	189.0	134	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
20769at33634	Duplicated	KV784404_1	173713	174126	-	168.2	110	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	KV784353_1	1924761	1926084	+	499.4	362	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	KV784355_1	2323645	2324685	-	247.7	228	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Duplicated	KV784357_1	2709070	2709612	+	312.2	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22080at33634	Duplicated	KV784432_1	77298	77840	+	312.2	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	KV784359_1	2172591	2173358	-	293.1	222	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	KV784354_1	1796178	1797210	-	193.2	139	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Duplicated	KV784383_1	269847	270218	+	146.5	103	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23917at33634	Duplicated	KV784450_1	64130	64501	+	146.5	103	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Duplicated	KV784359_1	2216739	2217281	-	261.7	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
23923at33634	Duplicated	KV784422_1	124234	124776	+	261.7	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Duplicated	KV784363_1	1169012	1169368	-	111.1	75	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
24919at33634	Duplicated	KV784361_1	2613023	2613379	-	110.7	75	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Duplicated	KV784379_1	578514	579026	+	172.5	109	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25187at33634	Duplicated	KV784387_1	114435	114944	-	172.5	109	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Duplicated	KV784358_1	407276	407965	+	217.0	127	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
25189at33634	Duplicated	KV784367_1	760251	760940	-	217.0	127	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Duplicated	KV784370_1	633510	634376	+	162.5	193	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26150at33634	Duplicated	KV784377_1	93069	93914	+	159.6	168	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	KV784359_1	1210222	1210725	-	203.2	107	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	KV784385_1	391091	391522	+	219.8	132	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Duplicated	KV784358_1	2217494	2217811	+	137.5	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
26441at33634	Duplicated	KV784398_1	432209	432526	+	137.5	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	KV784371_1	751404	752401	+	171.2	191	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Fragmented	KV784441_1	35681	36046	+	87.9	70	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	KV784354_1	945069	945593	-	208.2	135	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Duplicated	KV784381_1	19365	19916	-	177.0	141	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
27411at33634	Duplicated	KV784390_1	550775	551242	+	172.6	140	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	KV784353_1	3331317	3332053	-	130.0	121	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	KV784353_1	887094	887677	+	105.2	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Duplicated	KV784356_1	682551	683015	-	76.2	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
31838at33634	Duplicated	KV784420_1	76662	77126	+	76.1	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
