# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12626at33634	Complete	CP001159_1	288104	289597	-	380.7	331	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	CP001160_1	334862	337519	-	286.4	237	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	CM000643_1	1397385	1399213	-	261.8	304	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	CM000651_1	338007	339839	+	455.6	332	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	DS999417_1	363285	364172	+	331.3	201	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	CM000643_1	254127	255262	-	344.6	226	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	CM000644_1	399141	400661	-	493.4	354	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	CM000643_1	1254182	1255286	+	217.6	182	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	CM000638_1	827645	829565	-	506.3	336	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	CM000638_1	1470475	1471461	+	433.0	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	CM000647_1	157775	158736	-	270.7	201	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	CM000642_1	1197202	1198339	+	361.6	202	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	DS999419_1	33307	34047	+	310.8	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	CM000644_1	452962	454269	-	436.1	333	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	CM000640_1	2373266	2374616	+	415.0	290	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	CM000643_1	1696525	1697619	-	355.9	242	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	CP001160_1	270306	273386	-	158.0	175	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	CP001160_1	250354	252654	-	364.0	392	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	CM000640_1	1076362	1077387	+	303.8	214	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	CM000639_1	1370365	1371263	+	190.8	161	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	CM000642_1	167300	168354	-	201.0	164	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	CM000639_1	396641	397995	+	212.8	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	CM000649_1	476302	477639	+	309.9	311	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	CM000639_1	939085	941397	-	340.7	356	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	CP001159_1	450659	451231	-	123.0	104	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	CM000638_1	655885	658017	-	363.3	378	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	CM000640_1	827177	828325	-	321.0	250	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	CM000645_1	354656	357801	+	509.8	561	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	CM000642_1	690157	691456	+	347.4	247	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	CM000640_1	1619704	1620414	+	189.0	142	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	CM000648_1	915190	916552	-	487.8	337	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	CP001160_1	1795443	1796396	-	251.2	221	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	CM000638_1	644419	645180	-	316.1	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	CM000638_1	2869403	2870300	-	308.0	223	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	CM000642_1	298403	299515	+	184.5	141	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	CM000641_1	1895955	1896713	+	161.8	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Complete	CP001160_1	1634930	1635472	-	268.6	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	CM000639_1	2171932	2172288	+	108.4	81	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	CM000649_1	403561	403968	+	167.7	100	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	DS999453_1	59949	60368	+	216.0	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	CM000642_1	321930	322847	+	188.4	176	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	CM000643_1	655620	656143	-	202.0	108	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	CM000642_1	1158726	1159335	+	228.6	134	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	CM000651_1	411983	412802	+	136.2	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	CM000646_1	615264	616241	+	150.7	182	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	CM000654_1	106073	106588	+	175.0	126	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	CM000645_1	151449	151922	+	202.9	134	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	CM000641_1	1342074	1342607	-	198.7	144	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	CM000638_1	2859202	2859885	-	133.6	141	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	CM000642_1	1585488	1586114	+	139.9	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	CM000646_1	487494	487949	-	95.0	102	https://www.orthodb.org/v10?query=31838at33634	predicted protein
