# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
9939at33634	Complete	WXVQ01000045_1	104202	106042	+	421.0	421	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	WXVQ01000284_1	3669	4916	-	308.5	274	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Complete	WXVQ01000111_1	62853	64268	+	681.9	351	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	WXVQ01000098_1	45973	47394	-	543.2	347	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	WXVQ01000274_1	12762	14921	-	530.7	363	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	WXVQ01000012_1	192898	194069	+	345.1	269	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	WXVQ01000150_1	6992	8860	+	442.9	361	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	WXVQ01000321_1	7579	8537	-	213.8	218	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	WXVQ01000251_1	21279	22481	-	672.4	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	WXVQ01000044_1	8687	10996	-	609.3	525	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	WXVQ01000257_1	8050	9624	+	364.4	322	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	WXVQ01000128_1	6770	7942	-	269.8	240	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	WXVQ01000147_1	12267	14001	+	218.4	328	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	WXVQ01000086_1	56321	58231	-	494.6	410	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	WXVQ01000001_1	8315	9094	-	303.2	190	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	WXVQ01000165_1	8908	9893	+	341.8	225	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	WXVQ01000196_1	19603	20979	-	527.6	351	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	WXVQ01000232_1	2198	3675	+	239.2	204	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	WXVQ01000045_1	5796	7133	+	472.3	320	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	WXVQ01000362_1	9344	10608	-	411.1	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	WXVQ01000985_1	354044	354948	+	278.9	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	WXVQ01000067_1	11557	12498	+	339.7	190	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	WXVQ01000005_1	106933	107652	-	291.8	209	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	WXVQ01000004_1	42552	44016	+	432.1	321	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	WXVQ01000184_1	26552	27781	-	386.2	287	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	WXVQ01000033_1	197050	198078	-	347.3	240	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	WXVQ01000050_1	72412	73385	+	191.2	206	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	WXVQ01000027_1	21287	22970	-	351.1	383	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	WXVQ01000011_1	256747	257862	+	296.7	236	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	WXVQ01000124_1	33866	34582	+	192.2	161	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	WXVQ01000134_1	3150	3794	-	221.4	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	WXVQ01000045_1	38243	39037	+	204.6	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	WXVQ01000016_1	175830	177008	-	294.8	277	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	WXVQ01000299_1	3960	6023	-	333.8	368	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	WXVQ01000022_1	112889	113554	+	126.3	111	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	WXVQ01000152_1	375260	376882	+	357.6	418	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	WXVQ01000985_1	19652	20686	-	324.8	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	WXVQ01000036_1	152330	154687	-	459.9	497	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	WXVQ01000062_1	56549	57534	+	341.2	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	WXVQ01000010_1	171624	172142	-	174.0	134	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	WXVQ01000052_1	16779	17957	+	506.5	361	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	WXVQ01000361_1	5509	6435	+	244.8	215	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	WXVQ01000039_1	26982	27604	-	310.7	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	WXVQ01000011_1	120710	121477	+	299.9	224	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	WXVQ01000003_1	16915	17679	+	193.9	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Missing
23923at33634	Complete	WXVQ01000172_1	25505	26047	-	260.0	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	WXVQ01000156_1	3216	3566	+	110.4	80	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	WXVQ01000372_1	7640	8077	+	165.9	99	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	WXVQ01000157_1	46133	46798	-	219.6	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Duplicated	WXVQ01000377_1	15946	16731	-	163.6	181	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26150at33634	Duplicated	WXVQ01000377_1	15040	15891	-	157.8	180	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	WXVQ01000014_1	53385	53841	+	203.6	108	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	WXVQ01000264_1	23785	24228	+	203.6	134	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	WXVQ01000058_1	255214	255584	-	126.6	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	WXVQ01000199_1	12330	13022	-	184.6	177	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	WXVQ01000024_1	63196	63696	+	172.3	119	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	WXVQ01000071_1	22546	23085	-	196.7	133	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	WXVQ01000136_1	25455	25925	+	180.6	133	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	WXVQ01000136_1	36893	37513	+	138.4	137	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	WXVQ01000985_1	58600	59048	-	140.3	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	WXVQ01000148_1	34717	35178	-	71.1	97	https://www.orthodb.org/v10?query=31838at33634	predicted protein
