# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10123at33634	Complete	Sro_contig98	48668	50701	+	326.1	288	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Complete	Sro_contig31	120048	121472	+	656.5	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	Sro_contig174	28339	29868	+	559.9	344	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	Sro_contig625	47093	49416	+	538.4	367	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	Sro_contig2695	9988	11279	-	338.2	264	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	Sro_contig1348	28935	30704	-	474.8	346	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	Sro_contig31	61708	62737	-	226.3	225	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	Sro_contig82	35518	37082	+	657.1	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	Sro_contig767	36530	38590	-	578.5	507	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	Sro_contig2742	7496	9214	-	371.7	330	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	Sro_contig560	16879	18250	+	255.9	243	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	Sro_contig521	48853	50585	-	225.6	293	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	Sro_contig1917	6703	8805	-	455.4	388	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	Sro_contig25	69424	70341	+	264.6	187	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	Sro_contig2	234525	235551	-	334.5	229	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	Sro_contig88	98729	100192	+	519.7	354	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	Sro_contig1838	14465	15801	+	240.9	203	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	Sro_contig70	47034	48753	-	454.0	325	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	Sro_contig2407	10696	11827	-	404.6	267	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	Sro_contig655	35075	36317	-	269.9	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	Sro_contig1101	19765	20869	+	340.2	189	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	Sro_contig383	21826	22551	-	311.4	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	Sro_contig292	49965	51317	+	433.8	302	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	Sro_contig2065	5848	7304	+	406.8	281	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	Sro_contig253	47203	48255	+	347.7	242	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	Sro_contig97	107073	107945	+	186.4	184	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	Sro_contig796	24420	26138	-	346.3	412	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	Sro_contig108	108646	110249	-	211.6	240	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	Sro_contig610	44625	45413	-	200.0	170	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	Sro_contig461	63740	64820	-	214.2	160	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	Sro_contig666	36456	45096	+	213.6	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	Sro_contig26	44623	45378	-	291.4	209	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	Sro_contig90	83160	84848	-	276.5	341	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	Sro_contig130	21395	22057	-	116.4	111	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	Sro_contig219	79839	81628	-	368.1	390	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	Sro_contig545	31297	32431	-	313.8	251	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	Sro_contig2629	8793	11567	-	454.7	490	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Duplicated	Sro_contig686	27983	28822	-	310.2	245	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20182at33634	Duplicated	Sro_contig1533	6763	7857	-	280.0	245	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	Sro_contig770	25234	25674	+	162.2	118	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	Sro_contig669	16987	18213	+	452.8	354	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	Sro_contig1360	25364	26314	+	230.6	215	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	Sro_contig196	79925	80687	+	308.8	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	Sro_contig1315	21211	22026	+	289.9	208	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	Sro_contig83	125425	126225	-	192.7	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	Sro_contig1507	17794	18243	+	183.5	124	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Duplicated	Sro_contig2216	1380	1922	-	259.6	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
23923at33634	Duplicated	Sro_contig1782	19888	20430	-	258.8	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
23923at33634	Duplicated	Sro_contig2345	1648	2181	+	256.8	166	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	Sro_contig37	19695	20045	+	109.9	80	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	Sro_contig1863	8514	8930	+	170.5	101	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	Sro_contig414	56227	56928	-	213.0	127	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	Sro_contig10	214336	215172	+	149.2	175	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	Sro_contig49	20264	20629	-	203.8	108	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	Sro_contig30	117337	117777	-	212.3	132	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	Sro_contig488	25964	26281	+	141.0	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	Sro_contig734	40843	41586	-	186.5	181	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	Sro_contig1099	872	1366	+	168.6	120	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	Sro_contig236	47901	48419	-	204.7	135	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	Sro_contig2061	11274	11726	+	186.0	131	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	Sro_contig1653	16982	17611	-	129.6	141	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	Sro_contig1226	13009	13495	+	130.2	102	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	Sro_contig555	15678	16100	-	67.6	96	https://www.orthodb.org/v10?query=31838at33634	predicted protein
