# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10425at33634	Complete	scaffold_3	951217	952641	-	677.6	349	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Complete	scaffold_191	203492	205015	+	526.4	344	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	scaffold_47	236121	238184	-	536.5	364	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	scaffold_56	346494	347597	+	355.1	264	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	scaffold_244	56041	58029	+	453.3	339	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	scaffold_2	819840	820884	-	227.5	225	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	scaffold_19	332789	334000	-	671.2	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	scaffold_192	95712	97598	+	612.6	483	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	scaffold_142	30645	32318	+	378.1	338	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	scaffold_30	196988	198258	-	278.9	237	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	scaffold_100	212071	213795	-	228.5	301	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	scaffold_166	232150	234237	-	497.6	405	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	scaffold_8	234651	235388	+	311.0	172	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	scaffold_124	212099	213109	-	329.4	224	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	scaffold_350	47861	49165	-	535.7	338	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	scaffold_410	142224	143159	+	235.1	183	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	scaffold_594	30244	32412	-	418.4	310	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	scaffold_3309	3405	4606	-	410.5	265	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	scaffold_287	6816	7838	-	257.8	225	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	scaffold_30	37284	38560	+	347.9	191	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	scaffold_649	26424	27143	-	304.8	209	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	scaffold_430	58859	60771	-	414.6	295	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	scaffold_57	169629	170951	-	405.8	309	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	scaffold_145	47645	48700	+	339.3	242	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	scaffold_290	161414	162346	+	183.7	160	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	scaffold_181	15060	16788	-	375.3	389	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	scaffold_83	55068	56093	+	296.6	229	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	scaffold_150	267803	268522	-	157.9	155	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	scaffold_26	530664	531347	-	218.1	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	scaffold_778	74637	75422	+	206.4	183	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	scaffold_67	228636	230027	-	312.2	278	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	scaffold_4	394504	396834	+	337.4	384	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	scaffold_8	259811	260476	+	126.5	109	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	scaffold_943	16077	17657	-	361.7	358	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	scaffold_160	164408	165475	+	325.0	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	scaffold_210	17279	18709	+	304.0	284	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	scaffold_64	37936	38987	-	346.0	247	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	scaffold_181	153075	153853	+	188.0	134	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	scaffold_19	377456	378667	+	484.9	359	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	scaffold_234	72976	73947	+	229.3	217	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	scaffold_795	58536	59081	-	307.1	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	scaffold_41	430748	431515	-	303.9	221	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	scaffold_442	47157	48134	-	181.9	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	scaffold_4	98795	100214	+	144.3	126	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Complete	scaffold_37	112805	113347	+	259.2	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	scaffold_289	117285	117641	+	112.2	75	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	scaffold_2568	2866	3372	+	164.5	101	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	scaffold_35	257328	258005	-	213.2	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	scaffold_3	294475	295314	-	166.0	160	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	scaffold_3	40027	40546	+	196.4	107	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	scaffold_345	76928	77371	+	228.3	137	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	scaffold_318	78009	78302	+	131.6	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	scaffold_28	443709	444473	-	149.8	182	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	scaffold_572	93433	93939	+	168.8	121	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	scaffold_69	44734	45264	-	208.3	135	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	scaffold_292	121743	122228	+	176.1	142	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	scaffold_125	259685	260170	-	79.8	100	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	scaffold_5	435036	435593	-	126.1	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	scaffold_153	54739	55149	-	64.3	87	https://www.orthodb.org/v10?query=31838at33634	predicted protein
