# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8760at33634	Complete	CAACVS010000022_1	121853	123769	-	290.1	259	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Complete	CAACVS010000057_1	40178	41774	+	593.4	337	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	CAACVS010000002_1	128641	129963	-	140.7	215	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	CAACVS010000241_1	17262	18608	-	576.1	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	CAACVS010000034_1	57287	58492	-	351.8	291	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	CAACVS010000026_1	182914	184852	-	347.7	322	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Complete	CAACVS010000335_1	291397	294318	-	734.9	550	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	CAACVS010000164_1	9269	11425	-	427.8	372	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	CAACVS010000083_1	7236	8750	+	255.2	258	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Complete	CAACVS010000080_1	16404	18001	-	690.0	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Fragmented	CAACVS010000489_1	154922	155659	-	413.0	230	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	CAACVS010000217_1	3247	5499	-	537.1	364	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Complete	CAACVS010000440_1	160184	161305	-	354.5	257	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	CAACVS010000161_1	29983	32040	-	457.4	363	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	CAACVS010000094_1	63180	64199	+	225.7	225	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	CAACVS010000261_1	43444	44643	+	670.0	376	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Complete	CAACVS010000225_1	280347	282626	+	612.5	558	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Complete	CAACVS010000037_1	273197	274861	-	378.8	341	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Complete	CAACVS010000415_1	15607	16845	-	275.4	234	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Complete	CAACVS010000355_1	194220	195914	+	223.7	301	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Complete	CAACVS010000002_1	94237	96192	+	495.0	402	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	CAACVS010000351_1	24897	25739	-	321.0	196	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	CAACVS010000170_1	90597	91541	-	335.3	222	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Complete	CAACVS010000001_1	154366	155664	-	534.9	345	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Complete	CAACVS010000212_1	14081	15621	+	233.3	200	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	CAACVS010000198_1	26477	28533	+	409.2	309	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Complete	CAACVS010000373_1	18011	19325	+	416.8	280	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	CAACVS010000137_1	172735	173702	+	256.5	226	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	CAACVS010000200_1	21211	22292	+	348.7	192	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	CAACVS010000042_1	26733	27455	-	311.1	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	CAACVS010000015_1	148523	150254	-	415.6	296	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	CAACVS010000694_1	148570	149903	+	403.2	293	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	CAACVS010000247_1	215907	216965	+	344.8	242	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	CAACVS010000654_1	1799	2677	+	186.7	190	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	CAACVS010000069_1	43938	45861	+	397.2	445	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	CAACVS010000603_1	130514	131539	-	300.1	233	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	CAACVS010000280_1	138863	139648	+	182.4	163	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	CAACVS010000143_1	27199	27882	-	217.2	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	CAACVS010000090_1	67737	68522	+	207.0	183	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	CAACVS010000009_1	41350	42708	-	316.8	295	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	CAACVS010000156_1	7285	8919	+	259.1	280	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	CAACVS010000287_1	42232	42897	+	126.2	109	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	CAACVS010000506_1	2684	4267	+	365.8	332	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	CAACVS010000075_1	74183	75259	+	325.5	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	CAACVS010000699_1	95616	98607	+	421.5	577	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Duplicated	CAACVS010000022_1	5103	5858	-	295.3	218	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20182at33634	Duplicated	CAACVS010000376_1	8886	9641	+	295.3	218	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	CAACVS010000699_1	71515	72385	+	187.4	134	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	CAACVS010000261_1	22619	23821	-	490.5	392	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	CAACVS010000065_1	83489	84457	-	233.7	225	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	CAACVS010000108_1	15212	15748	+	308.4	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	CAACVS010000376_1	169520	170284	-	300.9	222	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	CAACVS010000688_1	65030	65869	+	193.9	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	CAACVS010000120_1	70076	70862	-	157.7	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Complete	CAACVS010000168_1	33022	33564	-	257.9	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	CAACVS010000026_1	266424	266780	+	112.9	76	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	CAACVS010000131_1	83043	83555	-	165.2	101	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	CAACVS010000183_1	3008	3700	-	214.4	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	CAACVS010000652_1	111389	112201	-	161.8	194	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	CAACVS010000001_1	351813	352287	-	204.1	106	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	CAACVS010000067_1	5106	5522	-	228.5	132	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	CAACVS010000366_1	43471	43776	+	130.4	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	CAACVS010000587_1	145171	146145	-	145.9	170	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	CAACVS010000683_1	27899	28408	-	166.1	120	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	CAACVS010000053_1	37881	38402	-	209.8	135	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	CAACVS010000097_1	32994	33440	-	167.8	132	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	CAACVS010000336_1	99916	100416	+	85.0	111	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	CAACVS010000354_1	36559	37127	+	124.3	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	CAACVS010000071_1	86515	86973	+	63.3	87	https://www.orthodb.org/v10?query=31838at33634	predicted protein
