# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5144at33634	Duplicated	BDSP01000167_1	153171	154832	-	648.9	421	https://www.orthodb.org/v10?query=5144at33634	Signal recognition particle 54 kDa protein
5145at33634	Duplicated	BDSP01000044_1	318424	320202	-	453.9	291	https://www.orthodb.org/v10?query=5145at33634	pre-mRNA-processing factor 17
5145at33634	Duplicated	BDSP01000152_1	350673	352439	-	450.3	291	https://www.orthodb.org/v10?query=5145at33634	pre-mRNA-processing factor 17
5578at33634	Duplicated	BDSP01000134_1	159946	161433	-	709.1	376	https://www.orthodb.org/v10?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5578at33634	Duplicated	BDSP01000095_1	92555	94040	-	708.2	376	https://www.orthodb.org/v10?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5960at33634	Duplicated	BDSP01000074_1	122498	124962	+	742.0	512	https://www.orthodb.org/v10?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
5960at33634	Duplicated	BDSP01000111_1	154700	157184	-	741.3	505	https://www.orthodb.org/v10?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
5964at33634	Duplicated	BDSP01000111_1	717038	718501	+	376.7	407	https://www.orthodb.org/v10?query=5964at33634	Alpha-1,3-glucosyltransferase
5964at33634	Duplicated	BDSP01000223_1	389207	390670	+	373.5	408	https://www.orthodb.org/v10?query=5964at33634	Alpha-1,3-glucosyltransferase
6366at33634	Duplicated	BDSP01000016_1	113540	115198	+	790.3	452	https://www.orthodb.org/v10?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6366at33634	Duplicated	BDSP01000102_1	177290	178837	-	789.9	452	https://www.orthodb.org/v10?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6436at33634	Duplicated	BDSP01000036_1	74354	75808	-	728.1	402	https://www.orthodb.org/v10?query=6436at33634	RNA helicase
6436at33634	Duplicated	BDSP01000252_1	315247	316701	-	727.9	402	https://www.orthodb.org/v10?query=6436at33634	RNA helicase
6684at33634	Duplicated	BDSP01000188_1	8160	9886	+	643.3	436	https://www.orthodb.org/v10?query=6684at33634	T-complex protein 1 subunit alpha
6684at33634	Duplicated	BDSP01000074_1	587286	589013	+	643.0	436	https://www.orthodb.org/v10?query=6684at33634	T-complex protein 1 subunit alpha
6933at33634	Duplicated	BDSP01000022_1	407146	408820	+	553.0	369	https://www.orthodb.org/v10?query=6933at33634	Nucleolar protein NOP5
6933at33634	Duplicated	BDSP01000202_1	248889	250545	-	548.6	369	https://www.orthodb.org/v10?query=6933at33634	Nucleolar protein NOP5
6981at33634	Duplicated	BDSP01000055_1	207829	211141	+	1256.9	884	https://www.orthodb.org/v10?query=6981at33634	Exportin-1
6981at33634	Duplicated	BDSP01000040_1	67751	71069	+	1247.8	884	https://www.orthodb.org/v10?query=6981at33634	Exportin-1
6989at33634	Duplicated	BDSP01000286_1	108379	110455	-	672.0	505	https://www.orthodb.org/v10?query=6989at33634	Pescadillo homolog
6989at33634	Duplicated	BDSP01000228_1	99983	102064	-	665.3	522	https://www.orthodb.org/v10?query=6989at33634	Pescadillo homolog
7485at33634	Duplicated	BDSP01000003_1	57505	59226	+	416.7	358	https://www.orthodb.org/v10?query=7485at33634	RNA helicase
7485at33634	Duplicated	BDSP01000061_1	652231	653952	-	413.3	354	https://www.orthodb.org/v10?query=7485at33634	RNA helicase
8142at33634	Duplicated	BDSP01000074_1	102970	103902	+	219.4	220	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8142at33634	Duplicated	BDSP01000111_1	176996	177940	-	214.1	202	https://www.orthodb.org/v10?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Duplicated	BDSP01000140_1	115098	116657	-	313.5	290	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8760at33634	Duplicated	BDSP01000082_1	208081	209553	+	302.8	294	https://www.orthodb.org/v10?query=8760at33634	MutY A/G-specific DNA repair glycosylase
8842at33634	Duplicated	BDSP01000016_1	306861	308338	+	594.8	338	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
8842at33634	Duplicated	BDSP01000182_1	138696	139787	-	543.8	284	https://www.orthodb.org/v10?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Duplicated	BDSP01000123_1	275219	276529	+	181.8	268	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9201at33634	Duplicated	BDSP01000214_1	51129	52445	-	181.3	266	https://www.orthodb.org/v10?query=9201at33634	Programmed cell death protein 2
9286at33634	Duplicated	BDSP01000017_1	302333	303800	+	603.8	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9286at33634	Duplicated	BDSP01000109_1	273605	275098	+	603.2	377	https://www.orthodb.org/v10?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Duplicated	BDSP01000074_1	457079	458263	+	361.9	303	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9297at33634	Duplicated	BDSP01000117_1	122338	123522	-	361.5	303	https://www.orthodb.org/v10?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Duplicated	BDSP01000092_1	373635	375107	+	398.2	319	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9413at33634	Duplicated	BDSP01000133_1	283888	285346	-	398.0	330	https://www.orthodb.org/v10?query=9413at33634	DNA primase
9731at33634	Duplicated	BDSP01000052_1	180811	183680	+	768.1	552	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9731at33634	Duplicated	BDSP01000191_1	72855	75638	+	761.7	549	https://www.orthodb.org/v10?query=9731at33634	AP-3 complex subunit delta
9939at33634	Duplicated	BDSP01000182_1	30195	32129	+	430.3	388	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
9939at33634	Duplicated	BDSP01000016_1	412138	414153	-	422.7	393	https://www.orthodb.org/v10?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Duplicated	BDSP01000131_1	484207	485641	+	316.8	278	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10123at33634	Duplicated	BDSP01000114_1	187758	189179	-	310.3	275	https://www.orthodb.org/v10?query=10123at33634	Gdp-man
10425at33634	Duplicated	BDSP01000048_1	53628	55049	-	683.8	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10425at33634	Duplicated	BDSP01000075_1	150032	151453	+	682.8	350	https://www.orthodb.org/v10?query=10425at33634	H/ACA ribonucleoprotein complex subunit 4
10799at33634	Duplicated	BDSP01000203_1	17663	19198	+	574.4	369	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
10799at33634	Duplicated	BDSP01000087_1	551669	553183	-	574.1	365	https://www.orthodb.org/v10?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Duplicated	BDSP01000131_1	504694	506874	-	577.3	377	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
11504at33634	Duplicated	BDSP01000114_1	167360	169546	+	575.8	377	https://www.orthodb.org/v10?query=11504at33634	RNA helicase
12069at33634	Duplicated	BDSP01000184_1	468933	470012	-	359.1	263	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12069at33634	Duplicated	BDSP01000022_1	358937	360016	-	358.6	263	https://www.orthodb.org/v10?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Duplicated	BDSP01000202_1	137464	139257	-	494.7	350	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12249at33634	Duplicated	BDSP01000071_1	185844	187646	-	493.7	346	https://www.orthodb.org/v10?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Duplicated	BDSP01000153_1	89477	90424	+	228.7	231	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12363at33634	Duplicated	BDSP01000224_1	96391	97341	-	227.6	231	https://www.orthodb.org/v10?query=12363at33634	Coatomer subunit epsilon
12382at33634	Duplicated	BDSP01000014_1	17273	18735	+	648.4	377	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12382at33634	Duplicated	BDSP01000124_1	336851	338306	-	648.0	377	https://www.orthodb.org/v10?query=12382at33634	Dead deah box rna
12562at33634	Duplicated	BDSP01000141_1	326065	328308	-	628.2	525	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12562at33634	Duplicated	BDSP01000078_1	290836	292920	+	622.4	498	https://www.orthodb.org/v10?query=12562at33634	WD40-repeat-containing domain
12626at33634	Duplicated	BDSP01000014_1	165887	167719	-	386.8	331	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12626at33634	Duplicated	BDSP01000124_1	184235	186058	+	386.2	325	https://www.orthodb.org/v10?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1
12684at33634	Duplicated	BDSP01000048_1	352794	354205	-	284.4	236	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12684at33634	Duplicated	BDSP01000133_1	155066	156163	-	280.5	225	https://www.orthodb.org/v10?query=12684at33634	pap-associated domain-containing protein 5-like
12693at33634	Duplicated	BDSP01000100_1	114901	116484	+	265.3	293	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
12693at33634	Duplicated	BDSP01000041_1	367944	369527	-	262.2	292	https://www.orthodb.org/v10?query=12693at33634	Hsp90 co-chaperone CNS1 (contains TPR repeats)
13102at33634	Duplicated	BDSP01000036_1	288377	290131	+	493.1	365	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13102at33634	Duplicated	BDSP01000252_1	508187	509623	+	491.4	340	https://www.orthodb.org/v10?query=13102at33634	Large subunit GTPase 1
13476at33634	Duplicated	BDSP01000076_1	120147	121004	-	319.1	202	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13476at33634	Duplicated	BDSP01000283_1	83233	84093	+	318.8	202	https://www.orthodb.org/v10?query=13476at33634	Proteasome subunit beta type
13537at33634	Duplicated	BDSP01000213_1	174247	175185	+	344.6	234	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13537at33634	Duplicated	BDSP01000207_1	128416	129357	+	344.1	234	https://www.orthodb.org/v10?query=13537at33634	Methyltransferase WBSCR22
13819at33634	Duplicated	BDSP01000247_1	32893	34366	-	527.5	349	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13819at33634	Duplicated	BDSP01000257_1	305628	307099	+	526.3	350	https://www.orthodb.org/v10?query=13819at33634	ubiquitin-activating enzyme E1 C
13832at33634	Duplicated	BDSP01000111_1	279621	281238	-	238.3	207	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
13832at33634	Duplicated	BDSP01000074_1	10986	12597	+	231.9	207	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Duplicated	BDSP01000039_1	54936	56510	-	496.8	363	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
14113at33634	Duplicated	BDSP01000285_1	45377	46843	+	487.1	343	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Duplicated	BDSP01000141_1	379205	380331	+	432.6	266	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15177at33634	Duplicated	BDSP01000078_1	237647	238771	-	431.3	266	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Duplicated	BDSP01000133_1	256040	257122	-	283.7	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15216at33634	Duplicated	BDSP01000092_1	401567	402651	+	270.7	206	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Duplicated	BDSP01000207_1	471466	472452	+	347.6	192	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15242at33634	Duplicated	BDSP01000235_1	212159	213148	-	346.3	192	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Duplicated	BDSP01000102_1	142669	143391	+	315.3	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15351at33634	Duplicated	BDSP01000016_1	150401	151123	-	313.9	210	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Duplicated	BDSP01000137_1	597379	598858	+	436.8	310	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15520at33634	Duplicated	BDSP01000179_1	100081	101578	+	425.8	311	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Duplicated	BDSP01000162_1	18971	20441	+	395.0	337	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15827at33634	Duplicated	BDSP01000050_1	90206	91676	+	392.9	314	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Duplicated	BDSP01000048_1	174688	175734	+	364.2	240	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
15969at33634	Duplicated	BDSP01000075_1	17186	18211	-	363.7	251	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Duplicated	BDSP01000118_1	184587	185508	-	201.3	191	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
16248at33634	Duplicated	BDSP01000123_1	548013	548933	-	186.0	216	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	BDSP01000050_1	422713	424401	+	388.8	401	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Duplicated	BDSP01000259_1	646242	647692	+	299.0	258	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17622at33634	Duplicated	BDSP01000053_1	181113	182547	-	296.1	273	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Duplicated	BDSP01000253_1	282757	283566	+	204.8	173	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
17887at33634	Duplicated	BDSP01000259_1	294649	295467	+	201.3	172	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Duplicated	BDSP01000225_1	120847	121630	-	220.1	160	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18069at33634	Duplicated	BDSP01000144_1	82689	83475	-	217.1	160	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Duplicated	BDSP01000070_1	42217	43005	+	201.5	184	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18429at33634	Duplicated	BDSP01000095_1	254619	255407	+	201.2	185	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Duplicated	BDSP01000233_1	72677	73828	+	321.2	288	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18432at33634	Duplicated	BDSP01000061_1	406666	407817	-	320.2	287	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Duplicated	BDSP01000123_1	490155	491999	+	371.2	365	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
18615at33634	Duplicated	BDSP01000118_1	126774	128720	+	347.5	365	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Duplicated	BDSP01000014_1	153386	154060	-	130.4	112	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19366at33634	Duplicated	BDSP01000124_1	198423	199115	+	129.7	112	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Duplicated	BDSP01000027_1	338	2179	+	381.5	381	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19836at33634	Duplicated	BDSP01000153_1	302669	304465	-	368.9	408	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Duplicated	BDSP01000071_1	142859	143914	+	316.2	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
19891at33634	Duplicated	BDSP01000202_1	95399	96454	+	315.7	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Duplicated	BDSP01000124_1	3596	5902	-	495.2	484	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20044at33634	Duplicated	BDSP01000083_1	98705	101011	+	489.7	499	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Duplicated	BDSP01000203_1	182286	183158	-	346.3	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20182at33634	Duplicated	BDSP01000087_1	377204	378384	+	343.2	242	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Duplicated	BDSP01000141_1	149875	150507	-	191.2	136	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
20769at33634	Duplicated	BDSP01000277_1	103047	103643	-	190.1	136	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Duplicated	BDSP01000279_1	80115	81248	+	485.3	346	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21097at33634	Duplicated	BDSP01000124_1	444889	446028	-	485.2	328	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Duplicated	BDSP01000201_1	178486	179412	-	248.5	213	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BDSP01000055_1	11896	12813	-	247.5	213	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Duplicated	BDSP01000264_1	65557	66102	+	306.3	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22080at33634	Duplicated	BDSP01000130_1	234067	234612	-	304.5	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Duplicated	BDSP01000055_1	275533	276327	-	298.4	222	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
22950at33634	Duplicated	BDSP01000220_1	44081	44875	+	295.5	222	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Duplicated	BDSP01000152_1	349499	350575	+	196.1	141	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23030at33634	Duplicated	BDSP01000044_1	317289	318344	+	189.4	141	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Duplicated	BDSP01000177_1	146382	146828	+	169.2	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23917at33634	Duplicated	BDSP01000081_1	9500	9946	+	167.3	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Duplicated	BDSP01000045_1	72406	72948	-	264.7	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
23923at33634	Duplicated	BDSP01000204_1	223792	224334	+	264.7	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Duplicated	BDSP01000187_1	135986	136336	+	112.5	86	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
24919at33634	Duplicated	BDSP01000136_1	168095	168445	+	111.7	86	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Duplicated	BDSP01000259_1	512419	512877	+	175.7	99	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25187at33634	Duplicated	BDSP01000053_1	289500	289958	-	175.3	99	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Duplicated	BDSP01000229_1	19597	20253	-	218.5	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
25189at33634	Duplicated	BDSP01000193_1	325395	326063	+	216.1	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Duplicated	BDSP01000132_1	302108	302803	+	188.8	181	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26150at33634	Duplicated	BDSP01000205_1	264917	265660	+	182.8	181	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	BDSP01000162_1	114302	114912	+	179.6	111	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Duplicated	BDSP01000080_1	41476	41970	+	229.6	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26307at33634	Duplicated	BDSP01000013_1	215618	216121	+	229.0	135	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
