# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13832at33634	Complete	BLYE01000005_1	942162	943647	-	238.5	202	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Duplicated	BLYE01000017_1	244773	246230	+	471.7	320	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
14113at33634	Duplicated	BLYE01000156_1	57090	58547	+	471.7	320	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Duplicated	BLYE01000227_1	31514	32709	+	424.5	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15177at33634	Duplicated	BLYE01000053_1	76238	77430	+	423.9	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	BLYE01000020_1	55068	55977	-	279.8	208	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Duplicated	BLYE01000004_1	736759	737697	+	338.4	190	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15242at33634	Duplicated	BLYE01000106_1	238347	239283	+	338.4	190	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Duplicated	BLYE01000014_1	556512	557231	-	292.5	209	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15351at33634	Duplicated	BLYE01000142_1	328354	329073	-	292.5	209	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Duplicated	BLYE01000009_1	696699	698175	+	433.0	315	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15520at33634	Duplicated	BLYE01000121_1	11622	13098	+	433.0	315	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Duplicated	BLYE01000010_1	174206	175440	-	408.3	292	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15827at33634	Duplicated	BLYE01000129_1	53001	54235	-	408.3	292	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Duplicated	BLYE01000022_1	23145	24173	+	347.5	256	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
15969at33634	Duplicated	BLYE01000166_1	20843	21871	+	347.4	256	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Duplicated	BLYE01000112_1	3757	4726	-	194.4	211	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
16248at33634	Duplicated	BLYE01000005_1	200217	201186	-	194.4	211	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	BLYE01000003_1	1520328	1521695	-	219.3	283	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	BLYE01000003_1	758933	760043	+	297.5	242	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	BLYE01000003_1	1051342	1052058	-	192.1	161	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	BLYE01000008_1	920671	921315	+	222.0	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Duplicated	BLYE01000017_1	291687	292481	+	203.6	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18429at33634	Duplicated	BLYE01000156_1	96532	97326	+	203.6	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Duplicated	BLYE01000019_1	350239	351411	+	298.2	296	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18432at33634	Duplicated	BLYE01000158_1	14759	15931	+	298.2	296	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Duplicated	BLYE01000218_1	100997	103081	+	333.4	376	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
18615at33634	Duplicated	BLYE01000046_1	114510	116594	+	332.8	375	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	BLYE01000012_1	808743	809408	+	128.6	112	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	BLYE01000001_1	1212941	1214461	-	370.4	391	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Duplicated	BLYE01000020_1	404276	405310	+	324.5	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
19891at33634	Duplicated	BLYE01000163_1	90751	91785	+	324.5	245	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	BLYE01000027_1	1151	3505	-	458.4	486	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Duplicated	BLYE01000010_1	677010	678076	+	338.2	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20182at33634	Duplicated	BLYE01000133_1	40752	41818	+	338.2	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	BLYE01000003_1	814954	815472	+	174.0	134	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	BLYE01000018_1	716441	717628	+	506.5	361	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Duplicated	BLYE01000041_1	108738	109644	+	251.1	218	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000005_1	3989	4918	+	248.4	216	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000028_1	71439	72336	+	247.4	216	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000041_1	149667	150573	-	247.1	218	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000209_1	11788	26784	-	247.0	216	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000038_1	226836	242634	-	244.9	216	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000033_1	281878	282748	+	242.1	218	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000201_1	20184	21054	+	242.1	218	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
21875at33634	Duplicated	BLYE01000006_1	4763	5651	+	227.5	203	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	BLYE01000003_1	1341649	1342277	+	304.4	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	BLYE01000003_1	600958	601725	+	301.4	224	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Duplicated	BLYE01000143_1	34570	35334	-	194.8	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23030at33634	Duplicated	BLYE01000014_1	76068	76832	-	194.5	140	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Missing
23923at33634	Complete	BLYE01000003_1	438588	439130	+	260.0	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	BLYE01000221_1	6606	6956	-	110.0	80	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	BLYE01000035_1	49700	50137	+	167.3	99	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	BLYE01000002_1	1298670	1299335	+	218.9	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Duplicated	BLYE01000027_1	353658	354455	-	160.2	165	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26150at33634	Duplicated	BLYE01000027_1	352755	353603	-	159.2	179	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	BLYE01000010_1	564330	564787	-	197.6	108	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Duplicated	BLYE01000013_1	292381	292824	+	203.2	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26307at33634	Duplicated	BLYE01000137_1	30022	30465	+	203.2	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	BLYE01000012_1	561168	561560	-	127.4	84	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Duplicated	BLYE01000159_1	140157	140837	+	188.1	177	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27268at33634	Duplicated	BLYE01000019_1	639523	640203	+	187.6	177	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	BLYE01000001_1	3073262	3073762	-	171.8	123	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	BLYE01000001_1	2367357	2367896	+	197.8	133	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Complete	BLYE01000030_1	294046	294513	-	178.8	133	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	BLYE01000030_1	282598	283218	-	138.8	137	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Duplicated	BLYE01000020_1	365409	365862	+	141.4	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
28445at33634	Duplicated	BLYE01000163_1	51910	52363	+	141.4	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	BLYE01000036_1	137600	138061	-	70.3	85	https://www.orthodb.org/v10?query=31838at33634	predicted protein
