# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13832at33634	Duplicated	scaffold_6950	7059	8178	+	202.5	179	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
13832at33634	Duplicated	scaffold_7915	4375	5494	-	202.5	179	https://www.orthodb.org/v10?query=13832at33634	protein phosphatase
14113at33634	Complete	scaffold_7907	2684	4436	-	507.8	331	https://www.orthodb.org/v10?query=14113at33634	rme1-like gtpase atpase without a c-terminal eh domain protein
15177at33634	Duplicated	scaffold_12830	2435	3516	+	431.8	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15177at33634	Duplicated	scaffold_12843	2424	3505	+	431.8	274	https://www.orthodb.org/v10?query=15177at33634	Eukaryotic translation initiation factor 3 subunit I
15216at33634	Complete	scaffold_4317	7595	8637	-	242.3	209	https://www.orthodb.org/v10?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	scaffold_4388	7944	8917	-	357.5	194	https://www.orthodb.org/v10?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	scaffold_4298	15528	16196	+	258.4	190	https://www.orthodb.org/v10?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	scaffold_4665	12615	13971	-	412.9	326	https://www.orthodb.org/v10?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	scaffold_6586	3025	4321	-	411.0	293	https://www.orthodb.org/v10?query=15827at33634	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
15969at33634	Complete	scaffold_11026	1429	2588	+	354.3	236	https://www.orthodb.org/v10?query=15969at33634	Calreticulin
16248at33634	Complete	scaffold_5010	20925	21677	+	186.3	188	https://www.orthodb.org/v10?query=16248at33634	Impact, N-terminal
17057at33634	Complete	scaffold_3891	19893	22095	+	382.4	420	https://www.orthodb.org/v10?query=17057at33634	Pumilio homology domain family member 6
17622at33634	Complete	scaffold_8383	4613	5715	+	302.1	256	https://www.orthodb.org/v10?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	scaffold_4621	1840	2686	-	185.3	160	https://www.orthodb.org/v10?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	scaffold_3862	46746	47777	-	225.6	161	https://www.orthodb.org/v10?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	scaffold_4577	5838	6804	-	214.5	186	https://www.orthodb.org/v10?query=18429at33634	Cyclin
18432at33634	Complete	scaffold_12184	281	1041	+	237.7	178	https://www.orthodb.org/v10?query=18432at33634	regulatory proteasome non-atpase subunit 10
18615at33634	Complete	scaffold_6407	171	2501	+	313.6	372	https://www.orthodb.org/v10?query=18615at33634	Rab proteins geranylgeranyltransferase component A
19366at33634	Complete	scaffold_5147	12123	12692	+	122.3	103	https://www.orthodb.org/v10?query=19366at33634	HAD superfamily
19836at33634	Complete	scaffold_3769	9530	11491	+	364.4	426	https://www.orthodb.org/v10?query=19836at33634	Cactin, central domain
19891at33634	Complete	scaffold_3864	50540	51680	-	323.7	246	https://www.orthodb.org/v10?query=19891at33634	Brix domain containing 1
20044at33634	Complete	scaffold_11097	13	2409	+	304.5	365	https://www.orthodb.org/v10?query=20044at33634	DNA mismatch repair protein
20182at33634	Complete	scaffold_8120	1157	2354	-	335.3	246	https://www.orthodb.org/v10?query=20182at33634	Estradiol 17-beta-dehydrogenase
20769at33634	Complete	scaffold_4994	3403	3957	+	186.8	135	https://www.orthodb.org/v10?query=20769at33634	Adenylate kinase isoenzyme 6 homolog
21097at33634	Complete	scaffold_3760	1106	2490	+	481.6	335	https://www.orthodb.org/v10?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	scaffold_4555	357	1319	+	244.8	233	https://www.orthodb.org/v10?query=21875at33634	Deoxyribonuclease TATDN1-like protein
22080at33634	Complete	scaffold_3769	71105	71915	+	313.4	171	https://www.orthodb.org/v10?query=22080at33634	60S ribosome subunit biogenesis protein NIP7
22950at33634	Complete	scaffold_4420	30080	30898	+	307.0	224	https://www.orthodb.org/v10?query=22950at33634	Proteasome subunit alpha type
23030at33634	Complete	scaffold_12856	1644	2573	-	185.4	141	https://www.orthodb.org/v10?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	scaffold_5760	14308	15111	+	166.0	125	https://www.orthodb.org/v10?query=23917at33634	protein mago nashi
23923at33634	Duplicated	scaffold_8122	858	1491	+	269.0	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
23923at33634	Duplicated	scaffold_8508	7061	7694	-	269.0	168	https://www.orthodb.org/v10?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	scaffold_5118	16054	16410	-	109.1	81	https://www.orthodb.org/v10?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	scaffold_4766	12713	13108	+	169.2	100	https://www.orthodb.org/v10?query=25187at33634	H/ACA ribonucleoprotein complex subunit 2
25189at33634	Complete	scaffold_5345	2686	3797	-	215.8	126	https://www.orthodb.org/v10?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	scaffold_4180	35940	36904	-	178.0	171	https://www.orthodb.org/v10?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	scaffold_6557	7171	7633	+	203.3	107	https://www.orthodb.org/v10?query=26258at33634	Ribonucleoprotein-associated protein
26307at33634	Complete	scaffold_3779	82468	83020	+	230.4	133	https://www.orthodb.org/v10?query=26307at33634	Deoxyuridine 5'-triphosphate nucleotidohydrolase
26441at33634	Complete	scaffold_4054	29308	29762	+	122.6	74	https://www.orthodb.org/v10?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	scaffold_3820	28787	29794	-	155.5	167	https://www.orthodb.org/v10?query=27268at33634	BUD32 protein kinase
27409at33634	Complete	scaffold_3874	57774	58286	-	171.5	126	https://www.orthodb.org/v10?query=27409at33634	Protein tyrosine phosphatase type IVA protein 1
27410at33634	Complete	scaffold_4655	20837	21319	-	195.6	134	https://www.orthodb.org/v10?query=27410at33634	Protein RER1
27411at33634	Fragmented	scaffold_38502	1	399	+	164.0	114	https://www.orthodb.org/v10?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	scaffold_15168	1067	1872	-	137.5	156	https://www.orthodb.org/v10?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	scaffold_7096	2366	3142	+	134.0	105	https://www.orthodb.org/v10?query=28445at33634	nuclear transport factor 2
31838at33634	Complete	scaffold_4408	29326	29787	-	96.0	98	https://www.orthodb.org/v10?query=31838at33634	predicted protein
